1789527126,100,24408
1789527131,100,24408
1789527136,100,24408
1789527142,100,24408
1789527147,100,24408
1789527152,100,24408
1789527157,100,24408
1789527162,100,24408
1789527167,0,24408
1789527173,0,24408
1789527178,0,24408
1789527183,0,24408
1789527188,0,24408
1789527193,0,24408
1789527198,0,24408
1789527203,0,24408
1789527209,0,24408
1789527214,0,24408
1789527219,0,24408
1789527224,0,24408
1789527229,0,24408
1789527234,0,24408
1789527239,0,24408
1789527245,0,24408
1789527250,0,24408
1789527255,0,24408
1789527260,0,24408
1789527265,0,24408
1789527270,0,24408
1789527275,0,24408
1789527281,100,24408
1789527286,100,24408
1789527291,100,24408
1789527296,100,24408
1789527301,100,24408
1789527306,100,24408
1789527311,100,24408
1789527317,100,24408
1789527322,95,24408
1789527327,100,24408
1789527332,100,24408
1789527337,100,24408
1789527342,100,24408
1789527347,100,24408
1789527353,100,24408
1789527358,100,24408
1789527363,100,24408
1789527368,99,24408
1789527373,0,24408
1789527378,0,24408
1789527383,0,24408
1789527389,0,24408
1789527394,0,24408
1789527399,0,24408
1789527404,0,24408
1789527409,0,24408
1789527414,0,24408
1789527420,0,24408
1789527425,0,24408
1789527430,0,24408
1789527435,0,24408
1789527440,0,24408
1789527445,0,24408
1789527450,0,24408
1789527456,0,24408
1789527461,0,24408
1789527466,0,24408
1789527471,0,24408
1789527476,0,24408
1789527481,0,24408
1789527486,100,24408
1789527492,100,24408
1789527497,100,24408
1789527502,100,24408
1789527507,100,24408
1789527512,100,24408
1789527517,100,24408
1789527522,99,24408
1789527528,100,24408
1789527533,100,24408
1789527538,100,24408
1789527543,100,24408
1789527548,100,24408
1789527553,100,24408
1789527558,100,24408
1789527564,100,24408
1789527569,100,24408
1789527574,100,24408
1789527579,0,24408
1789527584,0,24408
1789527589,0,24408
1789527594,0,24408
1789527600,0,24408
1789527605,0,24408
1789527610,0,24408
1789527615,0,24408
1789527620,0,24408
1789527625,0,24408
1789527630,0,24408
1789527636,0,24408
1789527641,0,24408
1789527646,0,24408
1789527651,0,24408
1789527656,0,24408
1789527661,0,24408
1789527666,0,24408
1789527672,0,24408
1789527677,0,24408
1789527682,99,24408
1789527687,100,24408
1789527692,100,24408
1789527697,100,24408
1789527703,100,24408
1789527708,100,24408
1789527713,100,24408
1789527718,100,24408
1789527723,100,24408
1789527728,100,24408
1789527733,100,24408
1789527739,100,24408
1789527744,100,24408
1789527749,100,24408
1789527754,100,24408
1789527759,100,24408
1789527764,99,24408
1789527770,100,24408
1789527775,100,24408
1789527780,0,24408
1789527785,0,24408
1789527790,0,24408
1789527795,0,24408
1789527800,0,24408
1789527806,0,24408
1789527811,0,24408
1789527816,0,24408
1789527821,0,24408
1789527826,0,24408
1789527831,0,24408
1789527836,0,24408
1789527842,0,24408
1789527847,0,24408
1789527852,0,24408
1789527857,0,24408
1789527862,0,24408
1789527867,0,24408
1789527873,0,24408
1789527878,0,24408
1789527883,0,24408
1789527888,99,24408
1789527893,100,24408
1789527898,100,24408
1789527903,100,24408
1789527909,100,24408
1789527914,100,24408
1789527919,100,24408
1789527924,100,24408
1789527929,100,24408
1789527934,100,24408
1789527939,100,24408
1789527945,100,24408
1789527950,100,24408
1789527955,100,24408
1789527960,100,24408
1789527965,100,24408
1789527970,99,24408
1789527975,100,24408
1789527981,100,24408
1789527986,0,24408
1789527991,0,24408
1789527996,0,24408
1789528001,0,24408
1789528006,0,24408
1789528011,0,24408
1789528017,0,24408
1789528022,0,24408
1789528027,0,24408
1789528032,0,24408
1789528037,0,24408
1789528042,0,24408
1789528047,0,24408
1789528053,0,24408
1789528058,0,24408
1789528063,0,24408
1789528068,0,24408
1789528073,0,24408
1789528078,0,24408
1789528084,0,24408
1789528089,0,24408
1789528094,0,24408
1789528099,0,24408
1789528104,100,24408
1789528109,100,24408
1789528114,100,24408
1789528120,100,24408
1789528125,100,24408
1789528130,100,24408
1789528135,100,24408
1789528140,100,24408
1789528145,100,24408
1789528150,100,24408
1789528156,100,24408
1789528161,100,24408
1789528166,100,24408
1789528171,100,24408
1789528176,100,24408
1789528181,100,24408
1789528186,100,24408
1789528192,100,24408
1789528197,0,24408
1789528202,0,24408
1789528207,0,24408
1789528212,0,24408
1789528217,0,24408
1789528222,0,24408
1789528228,0,24408
1789528233,0,24408
1789528238,0,24408
1789528243,0,24408
1789528248,0,24408
1789528253,0,24408
1789528258,0,24408
1789528264,0,24408
1789528269,0,24408
1789528274,0,24408
1789528279,0,24408
1789528284,0,24408
1789528289,0,24408
1789528294,100,24408
1789528300,100,24408
1789528305,100,24408
1789528310,100,24408
1789528315,100,24408
1789528320,100,24408
1789528325,0,24408
1789528331,0,24408
1789528336,0,24408
1789528341,0,24408
1789528346,0,24408
1789528351,0,24408
1789528356,0,24408
1789528361,0,24408
1789528367,0,24408
1789528372,0,24408
1789528377,0,24408
1789528382,0,24408
1789528387,0,24408
1789528392,0,24408
1789528397,0,24408
1789528403,0,24408
1789528408,0,24408
1789528413,0,24408
1789528418,0,24408
1789528423,0,24408
1789528428,0,24408
1789528434,0,24408
1789528439,0,24408
1789528444,0,24408
1789528449,0,24408
1789528454,0,24408
1789528459,0,24408
1789528464,0,24408
1789528469,94,308
