1789515356,0,24420
1789515361,0,24420
1789515366,0,24420
1789515371,0,24420
1789515376,0,24420
1789515381,0,24420
1789515386,0,24420
1789515392,0,24420
1789515397,99,24420
1789515402,100,24420
1789515407,100,24420
1789515412,100,24420
1789515417,100,24420
1789515422,100,24420
1789515427,0,24420
1789515432,0,24420
1789515437,0,24420
1789515442,0,24420
1789515447,0,24420
1789515452,0,24420
1789515457,0,24420
1789515462,0,24420
1789515467,0,24420
1789515472,0,24420
1789515477,0,24420
1789515482,0,24420
1789515487,0,24420
1789515492,0,24420
1789515497,100,24420
1789515503,100,24420
1789515508,100,24420
1789515513,100,24420
1789515518,99,24420
1789515523,100,24420
1789515528,0,24420
1789515533,0,24420
1789515538,0,24420
1789515543,0,24420
1789515548,0,24420
1789515553,0,24420
1789515558,0,24420
1789515563,0,24420
1789515568,0,24420
1789515573,0,24420
1789515578,0,24420
1789515583,0,24420
1789515588,0,24420
1789515593,100,24420
1789515598,100,24420
1789515603,100,24420
1789515608,100,24420
1789515613,100,24420
1789515619,100,24420
